family,front_type,budget,view,quantile,parameter,category,observed_share,elite_share,elite_over_representation
RWA3D,referenceFronts,1000,joint,0.05,crossover,BLX-alpha,0.18565400843881857,0.08333333333333333,-0.10232067510548525
RWA3D,referenceFronts,1000,joint,0.05,crossover,BLX-alpha-beta,0.8143459915611815,0.9166666666666666,0.10232067510548515
RWA3D,referenceFronts,1000,joint,0.1,crossover,BLX-alpha,0.18565400843881857,0.08333333333333333,-0.10232067510548525
RWA3D,referenceFronts,1000,joint,0.1,crossover,BLX-alpha-beta,0.8143459915611815,0.9166666666666666,0.10232067510548515
RWA3D,referenceFronts,1000,joint,0.2,crossover,BLX-alpha,0.18565400843881857,0.0625,-0.12315400843881857
RWA3D,referenceFronts,1000,joint,0.2,crossover,BLX-alpha-beta,0.8143459915611815,0.9375,0.12315400843881852
RWA3D,referenceFronts,1000,EP,0.05,crossoverRepairStrategy,bounds,0.540084388185654,0.5,-0.04008438818565396
RWA3D,referenceFronts,1000,EP,0.05,crossoverRepairStrategy,random,0.18565400843881857,0.16666666666666666,-0.018987341772151917
RWA3D,referenceFronts,1000,EP,0.05,crossoverRepairStrategy,round,0.2742616033755274,0.3333333333333333,0.05907172995780591
RWA3D,referenceFronts,1000,EP,0.1,crossoverRepairStrategy,bounds,0.540084388185654,0.375,-0.16508438818565396
RWA3D,referenceFronts,1000,EP,0.1,crossoverRepairStrategy,random,0.18565400843881857,0.20833333333333334,0.02267932489451477
RWA3D,referenceFronts,1000,EP,0.1,crossoverRepairStrategy,round,0.2742616033755274,0.4166666666666667,0.14240506329113928
RWA3D,referenceFronts,1000,EP,0.2,crossoverRepairStrategy,bounds,0.540084388185654,0.4583333333333333,-0.08175105485232065
RWA3D,referenceFronts,1000,EP,0.2,crossoverRepairStrategy,random,0.18565400843881857,0.1875,0.001845991561181426
RWA3D,referenceFronts,1000,EP,0.2,crossoverRepairStrategy,round,0.2742616033755274,0.3541666666666667,0.07990506329113928
RWA3D,referenceFronts,1000,HV,0.05,crossoverRepairStrategy,bounds,0.540084388185654,0.5,-0.04008438818565396
RWA3D,referenceFronts,1000,HV,0.05,crossoverRepairStrategy,random,0.18565400843881857,0.16666666666666666,-0.018987341772151917
RWA3D,referenceFronts,1000,HV,0.05,crossoverRepairStrategy,round,0.2742616033755274,0.3333333333333333,0.05907172995780591
RWA3D,referenceFronts,1000,HV,0.1,crossoverRepairStrategy,bounds,0.540084388185654,0.5833333333333334,0.04324894514767941
RWA3D,referenceFronts,1000,HV,0.1,crossoverRepairStrategy,random,0.18565400843881857,0.25,0.06434599156118143
RWA3D,referenceFronts,1000,HV,0.1,crossoverRepairStrategy,round,0.2742616033755274,0.16666666666666666,-0.10759493670886075
RWA3D,referenceFronts,1000,HV,0.2,crossoverRepairStrategy,bounds,0.540084388185654,0.5625,0.022415611814346037
RWA3D,referenceFronts,1000,HV,0.2,crossoverRepairStrategy,random,0.18565400843881857,0.20833333333333334,0.02267932489451477
RWA3D,referenceFronts,1000,HV,0.2,crossoverRepairStrategy,round,0.2742616033755274,0.22916666666666666,-0.04509493670886075
RWA3D,referenceFronts,1000,joint,0.05,crossoverRepairStrategy,bounds,0.540084388185654,0.16666666666666666,-0.37341772151898733
RWA3D,referenceFronts,1000,joint,0.05,crossoverRepairStrategy,random,0.18565400843881857,0.4166666666666667,0.2310126582278481
RWA3D,referenceFronts,1000,joint,0.05,crossoverRepairStrategy,round,0.2742616033755274,0.4166666666666667,0.14240506329113928
RWA3D,referenceFronts,1000,joint,0.1,crossoverRepairStrategy,bounds,0.540084388185654,0.375,-0.16508438818565396
RWA3D,referenceFronts,1000,joint,0.1,crossoverRepairStrategy,random,0.18565400843881857,0.25,0.06434599156118143
RWA3D,referenceFronts,1000,joint,0.1,crossoverRepairStrategy,round,0.2742616033755274,0.375,0.10073839662447259
RWA3D,referenceFronts,1000,joint,0.2,crossoverRepairStrategy,bounds,0.540084388185654,0.5416666666666666,0.0015822784810126667
RWA3D,referenceFronts,1000,joint,0.2,crossoverRepairStrategy,random,0.18565400843881857,0.20833333333333334,0.02267932489451477
RWA3D,referenceFronts,1000,joint,0.2,crossoverRepairStrategy,round,0.2742616033755274,0.25,-0.024261603375527407
RWA3D,referenceFronts,1000,EP,0.05,mutation,levyFlight,0.41350210970464135,0.4166666666666667,0.0031645569620253333
RWA3D,referenceFronts,1000,EP,0.05,mutation,powerLaw,0.5864978902953587,0.5833333333333334,-0.0031645569620253333
RWA3D,referenceFronts,1000,EP,0.1,mutation,levyFlight,0.41350210970464135,0.5,0.08649789029535865
RWA3D,referenceFronts,1000,EP,0.1,mutation,powerLaw,0.5864978902953587,0.5,-0.0864978902953587
RWA3D,referenceFronts,1000,EP,0.2,mutation,levyFlight,0.41350210970464135,0.5208333333333334,0.10733122362869202
RWA3D,referenceFronts,1000,EP,0.2,mutation,powerLaw,0.5864978902953587,0.4791666666666667,-0.10733122362869202
RWA3D,referenceFronts,1000,HV,0.05,mutation,levyFlight,0.41350210970464135,0.0,-0.41350210970464135
RWA3D,referenceFronts,1000,HV,0.05,mutation,powerLaw,0.5864978902953587,1.0,0.4135021097046413
RWA3D,referenceFronts,1000,HV,0.1,mutation,levyFlight,0.41350210970464135,0.041666666666666664,-0.37183544303797467
RWA3D,referenceFronts,1000,HV,0.1,mutation,powerLaw,0.5864978902953587,0.9583333333333334,0.37183544303797467
RWA3D,referenceFronts,1000,HV,0.2,mutation,levyFlight,0.41350210970464135,0.20833333333333334,-0.205168776371308
RWA3D,referenceFronts,1000,HV,0.2,mutation,powerLaw,0.5864978902953587,0.7916666666666666,0.20516877637130793
RWA3D,referenceFronts,1000,joint,0.05,mutation,levyFlight,0.41350210970464135,0.16666666666666666,-0.2468354430379747
RWA3D,referenceFronts,1000,joint,0.05,mutation,powerLaw,0.5864978902953587,0.8333333333333334,0.24683544303797467
RWA3D,referenceFronts,1000,joint,0.1,mutation,levyFlight,0.41350210970464135,0.3333333333333333,-0.08016877637130804
RWA3D,referenceFronts,1000,joint,0.1,mutation,powerLaw,0.5864978902953587,0.6666666666666666,0.08016877637130793
RWA3D,referenceFronts,1000,joint,0.2,mutation,levyFlight,0.41350210970464135,0.5416666666666666,0.12816455696202528
RWA3D,referenceFronts,1000,joint,0.2,mutation,powerLaw,0.5864978902953587,0.4583333333333333,-0.1281645569620254
RWA3D,referenceFronts,1000,EP,0.05,mutationRepairStrategy,bounds,1.0,1.0,0.0
RWA3D,referenceFronts,1000,EP,0.1,mutationRepairStrategy,bounds,1.0,1.0,0.0
RWA3D,referenceFronts,1000,EP,0.2,mutationRepairStrategy,bounds,1.0,1.0,0.0
RWA3D,referenceFronts,1000,HV,0.05,mutationRepairStrategy,bounds,1.0,1.0,0.0
RWA3D,referenceFronts,1000,HV,0.1,mutationRepairStrategy,bounds,1.0,1.0,0.0
RWA3D,referenceFronts,1000,HV,0.2,mutationRepairStrategy,bounds,1.0,1.0,0.0
RWA3D,referenceFronts,1000,joint,0.05,mutationRepairStrategy,bounds,1.0,1.0,0.0
RWA3D,referenceFronts,1000,joint,0.1,mutationRepairStrategy,bounds,1.0,1.0,0.0
RWA3D,referenceFronts,1000,joint,0.2,mutationRepairStrategy,bounds,1.0,1.0,0.0
RWA3D,referenceFronts,1000,EP,0.05,offspringPopulationSize,1,0.07172995780590717,0.4166666666666667,0.3449367088607595
RWA3D,referenceFronts,1000,EP,0.05,offspringPopulationSize,10,0.3206751054852321,0.08333333333333333,-0.23734177215189878
RWA3D,referenceFronts,1000,EP,0.05,offspringPopulationSize,20,0.2911392405063291,0.16666666666666666,-0.12447257383966245
RWA3D,referenceFronts,1000,EP,0.05,offspringPopulationSize,5,0.21518987341772153,0.16666666666666666,-0.04852320675105487
RWA3D,referenceFronts,1000,EP,0.05,offspringPopulationSize,50,0.10126582278481013,0.16666666666666666,0.06540084388185653
RWA3D,referenceFronts,1000,EP,0.1,offspringPopulationSize,1,0.07172995780590717,0.20833333333333334,0.13660337552742619
RWA3D,referenceFronts,1000,EP,0.1,offspringPopulationSize,10,0.3206751054852321,0.20833333333333334,-0.11234177215189875
RWA3D,referenceFronts,1000,EP,0.1,offspringPopulationSize,20,0.2911392405063291,0.16666666666666666,-0.12447257383966245
RWA3D,referenceFronts,1000,EP,0.1,offspringPopulationSize,5,0.21518987341772153,0.2916666666666667,0.07647679324894516
RWA3D,referenceFronts,1000,EP,0.1,offspringPopulationSize,50,0.10126582278481013,0.125,0.023734177215189875
RWA3D,referenceFronts,1000,EP,0.2,offspringPopulationSize,1,0.07172995780590717,0.125,0.05327004219409283
RWA3D,referenceFronts,1000,EP,0.2,offspringPopulationSize,10,0.3206751054852321,0.1875,-0.1331751054852321
RWA3D,referenceFronts,1000,EP,0.2,offspringPopulationSize,20,0.2911392405063291,0.22916666666666666,-0.061972573839662454
RWA3D,referenceFronts,1000,EP,0.2,offspringPopulationSize,5,0.21518987341772153,0.3541666666666667,0.13897679324894516
RWA3D,referenceFronts,1000,EP,0.2,offspringPopulationSize,50,0.10126582278481013,0.10416666666666667,0.0029008438818565463
RWA3D,referenceFronts,1000,HV,0.05,offspringPopulationSize,1,0.07172995780590717,0.4166666666666667,0.3449367088607595
RWA3D,referenceFronts,1000,HV,0.05,offspringPopulationSize,10,0.3206751054852321,0.4166666666666667,0.09599156118143459
RWA3D,referenceFronts,1000,HV,0.05,offspringPopulationSize,20,0.2911392405063291,0.16666666666666666,-0.12447257383966245
RWA3D,referenceFronts,1000,HV,0.05,offspringPopulationSize,5,0.21518987341772153,0.0,-0.21518987341772153
RWA3D,referenceFronts,1000,HV,0.05,offspringPopulationSize,50,0.10126582278481013,0.0,-0.10126582278481013
RWA3D,referenceFronts,1000,HV,0.1,offspringPopulationSize,1,0.07172995780590717,0.25,0.17827004219409281
RWA3D,referenceFronts,1000,HV,0.1,offspringPopulationSize,10,0.3206751054852321,0.375,0.05432489451476791
RWA3D,referenceFronts,1000,HV,0.1,offspringPopulationSize,20,0.2911392405063291,0.25,-0.04113924050632911
RWA3D,referenceFronts,1000,HV,0.1,offspringPopulationSize,5,0.21518987341772153,0.08333333333333333,-0.13185654008438819
RWA3D,referenceFronts,1000,HV,0.1,offspringPopulationSize,50,0.10126582278481013,0.041666666666666664,-0.05959915611814346
RWA3D,referenceFronts,1000,HV,0.2,offspringPopulationSize,1,0.07172995780590717,0.14583333333333334,0.07410337552742617
RWA3D,referenceFronts,1000,HV,0.2,offspringPopulationSize,10,0.3206751054852321,0.5208333333333334,0.20015822784810128
RWA3D,referenceFronts,1000,HV,0.2,offspringPopulationSize,20,0.2911392405063291,0.20833333333333334,-0.08280590717299577
RWA3D,referenceFronts,1000,HV,0.2,offspringPopulationSize,5,0.21518987341772153,0.08333333333333333,-0.13185654008438819
RWA3D,referenceFronts,1000,HV,0.2,offspringPopulationSize,50,0.10126582278481013,0.041666666666666664,-0.05959915611814346
RWA3D,referenceFronts,1000,joint,0.05,offspringPopulationSize,1,0.07172995780590717,0.4166666666666667,0.3449367088607595
RWA3D,referenceFronts,1000,joint,0.05,offspringPopulationSize,10,0.3206751054852321,0.5,0.1793248945147679
RWA3D,referenceFronts,1000,joint,0.05,offspringPopulationSize,20,0.2911392405063291,0.08333333333333333,-0.2078059071729958
RWA3D,referenceFronts,1000,joint,0.05,offspringPopulationSize,5,0.21518987341772153,0.0,-0.21518987341772153
RWA3D,referenceFronts,1000,joint,0.05,offspringPopulationSize,50,0.10126582278481013,0.0,-0.10126582278481013
RWA3D,referenceFronts,1000,joint,0.1,offspringPopulationSize,1,0.07172995780590717,0.2916666666666667,0.2199367088607595
RWA3D,referenceFronts,1000,joint,0.1,offspringPopulationSize,10,0.3206751054852321,0.5,0.1793248945147679
RWA3D,referenceFronts,1000,joint,0.1,offspringPopulationSize,20,0.2911392405063291,0.20833333333333334,-0.08280590717299577
RWA3D,referenceFronts,1000,joint,0.1,offspringPopulationSize,5,0.21518987341772153,0.0,-0.21518987341772153
RWA3D,referenceFronts,1000,joint,0.1,offspringPopulationSize,50,0.10126582278481013,0.0,-0.10126582278481013
RWA3D,referenceFronts,1000,joint,0.2,offspringPopulationSize,1,0.07172995780590717,0.16666666666666666,0.09493670886075949
RWA3D,referenceFronts,1000,joint,0.2,offspringPopulationSize,10,0.3206751054852321,0.4583333333333333,0.13765822784810122
RWA3D,referenceFronts,1000,joint,0.2,offspringPopulationSize,20,0.2911392405063291,0.22916666666666666,-0.061972573839662454
RWA3D,referenceFronts,1000,joint,0.2,offspringPopulationSize,5,0.21518987341772153,0.14583333333333334,-0.06935654008438819
RWA3D,referenceFronts,1000,joint,0.2,offspringPopulationSize,50,0.10126582278481013,0.0,-0.10126582278481013
RWA3D,referenceFronts,1000,EP,0.05,selection,boltzmann,0.31223628691983124,0.3333333333333333,0.021097046413502074
RWA3D,referenceFronts,1000,EP,0.05,selection,random,0.12658227848101267,0.0,-0.12658227848101267
RWA3D,referenceFronts,1000,EP,0.05,selection,ranking,0.22362869198312235,0.3333333333333333,0.10970464135021096
RWA3D,referenceFronts,1000,EP,0.05,selection,stochasticUniversalSampling,0.1518987341772152,0.3333333333333333,0.18143459915611812
RWA3D,referenceFronts,1000,EP,0.05,selection,tournament,0.18565400843881857,0.0,-0.18565400843881857
RWA3D,referenceFronts,1000,EP,0.1,selection,boltzmann,0.31223628691983124,0.25,-0.06223628691983124
RWA3D,referenceFronts,1000,EP,0.1,selection,random,0.12658227848101267,0.041666666666666664,-0.08491561181434601
RWA3D,referenceFronts,1000,EP,0.1,selection,ranking,0.22362869198312235,0.2916666666666667,0.06803797468354433
RWA3D,referenceFronts,1000,EP,0.1,selection,stochasticUniversalSampling,0.1518987341772152,0.3333333333333333,0.18143459915611812
RWA3D,referenceFronts,1000,EP,0.1,selection,tournament,0.18565400843881857,0.08333333333333333,-0.10232067510548525
RWA3D,referenceFronts,1000,EP,0.2,selection,boltzmann,0.31223628691983124,0.25,-0.06223628691983124
RWA3D,referenceFronts,1000,EP,0.2,selection,random,0.12658227848101267,0.08333333333333333,-0.04324894514767934
RWA3D,referenceFronts,1000,EP,0.2,selection,ranking,0.22362869198312235,0.25,0.026371308016877648
RWA3D,referenceFronts,1000,EP,0.2,selection,stochasticUniversalSampling,0.1518987341772152,0.2916666666666667,0.1397679324894515
RWA3D,referenceFronts,1000,EP,0.2,selection,tournament,0.18565400843881857,0.125,-0.060654008438818574
RWA3D,referenceFronts,1000,HV,0.05,selection,boltzmann,0.31223628691983124,0.25,-0.06223628691983124
RWA3D,referenceFronts,1000,HV,0.05,selection,random,0.12658227848101267,0.0,-0.12658227848101267
RWA3D,referenceFronts,1000,HV,0.05,selection,ranking,0.22362869198312235,0.3333333333333333,0.10970464135021096
RWA3D,referenceFronts,1000,HV,0.05,selection,stochasticUniversalSampling,0.1518987341772152,0.25,0.0981012658227848
RWA3D,referenceFronts,1000,HV,0.05,selection,tournament,0.18565400843881857,0.16666666666666666,-0.018987341772151917
RWA3D,referenceFronts,1000,HV,0.1,selection,boltzmann,0.31223628691983124,0.2916666666666667,-0.020569620253164556
RWA3D,referenceFronts,1000,HV,0.1,selection,random,0.12658227848101267,0.08333333333333333,-0.04324894514767934
RWA3D,referenceFronts,1000,HV,0.1,selection,ranking,0.22362869198312235,0.3333333333333333,0.10970464135021096
RWA3D,referenceFronts,1000,HV,0.1,selection,stochasticUniversalSampling,0.1518987341772152,0.16666666666666666,0.014767932489451463
RWA3D,referenceFronts,1000,HV,0.1,selection,tournament,0.18565400843881857,0.125,-0.060654008438818574
RWA3D,referenceFronts,1000,HV,0.2,selection,boltzmann,0.31223628691983124,0.3958333333333333,0.08359704641350207
RWA3D,referenceFronts,1000,HV,0.2,selection,random,0.12658227848101267,0.0625,-0.06408227848101267
RWA3D,referenceFronts,1000,HV,0.2,selection,ranking,0.22362869198312235,0.3125,0.08887130801687765
RWA3D,referenceFronts,1000,HV,0.2,selection,stochasticUniversalSampling,0.1518987341772152,0.125,-0.026898734177215194
RWA3D,referenceFronts,1000,HV,0.2,selection,tournament,0.18565400843881857,0.10416666666666667,-0.0814873417721519
RWA3D,referenceFronts,1000,joint,0.05,selection,boltzmann,0.31223628691983124,0.16666666666666666,-0.14556962025316458
RWA3D,referenceFronts,1000,joint,0.05,selection,random,0.12658227848101267,0.0,-0.12658227848101267
RWA3D,referenceFronts,1000,joint,0.05,selection,ranking,0.22362869198312235,0.25,0.026371308016877648
RWA3D,referenceFronts,1000,joint,0.05,selection,stochasticUniversalSampling,0.1518987341772152,0.5833333333333334,0.43143459915611815
RWA3D,referenceFronts,1000,joint,0.05,selection,tournament,0.18565400843881857,0.0,-0.18565400843881857
RWA3D,referenceFronts,1000,joint,0.1,selection,boltzmann,0.31223628691983124,0.2916666666666667,-0.020569620253164556
RWA3D,referenceFronts,1000,joint,0.1,selection,random,0.12658227848101267,0.08333333333333333,-0.04324894514767934
RWA3D,referenceFronts,1000,joint,0.1,selection,ranking,0.22362869198312235,0.2916666666666667,0.06803797468354433
RWA3D,referenceFronts,1000,joint,0.1,selection,stochasticUniversalSampling,0.1518987341772152,0.3333333333333333,0.18143459915611812
RWA3D,referenceFronts,1000,joint,0.1,selection,tournament,0.18565400843881857,0.0,-0.18565400843881857
RWA3D,referenceFronts,1000,joint,0.2,selection,boltzmann,0.31223628691983124,0.3333333333333333,0.021097046413502074
RWA3D,referenceFronts,1000,joint,0.2,selection,random,0.12658227848101267,0.10416666666666667,-0.022415611814345995
RWA3D,referenceFronts,1000,joint,0.2,selection,ranking,0.22362869198312235,0.2708333333333333,0.04720464135021096
RWA3D,referenceFronts,1000,joint,0.2,selection,stochasticUniversalSampling,0.1518987341772152,0.22916666666666666,0.07726793248945146
RWA3D,referenceFronts,1000,joint,0.2,selection,tournament,0.18565400843881857,0.0625,-0.12315400843881857
RWA3D,referenceFronts,1000,EP,0.05,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,1000,EP,0.1,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,1000,EP,0.2,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,1000,HV,0.05,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,1000,HV,0.1,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,1000,HV,0.2,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,1000,joint,0.05,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,1000,joint,0.1,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,referenceFronts,1000,joint,0.2,variation,crossoverAndMutationVariation,1.0,1.0,0.0
